scenario,short,year,p5,p17,p33,p50,p66,p83,p95
verylow-overshoot,VLHO,1840.0,-0.17385937189976725,-0.10090205218620657,-0.042522852451938715,-0.0027834829033084874,0.03528775318785257,0.09687637029215432,0.17949733826376618
verylow-overshoot,VLHO,1841.0,-0.16438325608158927,-0.09854924337315042,-0.052124812289076616,-0.010798412941499257,0.029272445419313002,0.08622522607874383,0.17349833439641527
verylow-overshoot,VLHO,1842.0,-0.17208998499512754,-0.10383354349331422,-0.04496173183648374,-0.0053046682513881865,0.03540835902643852,0.09517043039073704,0.17065509967206863
verylow-overshoot,VLHO,1843.0,-0.17854039006705025,-0.09372384423234502,-0.045388988683290166,-0.0038541779481997968,0.033150378905342795,0.08479604591863188,0.15470552487216782
verylow-overshoot,VLHO,1844.0,-0.1699012081993518,-0.09796908551662961,-0.03977408200465144,-0.0011901871489030207,0.035336142749371864,0.08702538828276457,0.16860331128104333
verylow-overshoot,VLHO,1845.0,-0.16749375792713803,-0.09205410270090818,-0.04388716124285652,-0.006785884687487734,0.03941040933091251,0.09418677411546177,0.1701151078215032
verylow-overshoot,VLHO,1846.0,-0.17015182481908828,-0.09826159219310522,-0.04694071310435805,-0.00752831220001186,0.03194819992883072,0.09497276978889635,0.17410928258300584
verylow-overshoot,VLHO,1847.0,-0.17520518316805694,-0.09713326462471758,-0.038661467810478224,-0.0035329930727051387,0.035931709313924434,0.08608192510853296,0.17330501178636704
verylow-overshoot,VLHO,1848.0,-0.17212099140661113,-0.09051732132811367,-0.0451328583605077,-0.0047077503342249655,0.03303292170054787,0.09131585316123472,0.16162056087072918
verylow-overshoot,VLHO,1849.0,-0.17607254356542484,-0.09197539686547195,-0.04323404866049882,-0.005231410984703186,0.03487642045939107,0.08689663976729868,0.14654878879971278
verylow-overshoot,VLHO,1850.0,-0.1563425885930259,-0.09816374902691967,-0.04491809808610856,0.0003670215249079664,0.03667439172707265,0.08572207859239665,0.1654401205024972
verylow-overshoot,VLHO,1851.0,-0.16850600737292695,-0.09061631588251252,-0.037516889032719436,-0.0004406009210319098,0.03520541654543242,0.08990178830805146,0.15570416512074645
verylow-overshoot,VLHO,1852.0,-0.16008038253570978,-0.08499220920218689,-0.0410585390504006,-0.004604796397331955,0.034259575824298005,0.08455740694860302,0.14802997095725867
verylow-overshoot,VLHO,1853.0,-0.15488520367718756,-0.0880479870518304,-0.047319567957488345,-0.00774837728685247,0.028691399128413734,0.08378326564939427,0.1655810463470745
verylow-overshoot,VLHO,1854.0,-0.16304825830397243,-0.09600344755972894,-0.05219257001326623,-0.007971375083552182,0.03121070944955517,0.07973379258713002,0.15417264360642924
verylow-overshoot,VLHO,1855.0,-0.16497747533612,-0.08937203845106162,-0.04605828236093457,-0.011090867450443541,0.024958720505581507,0.07264651151345945,0.15617374838847192
verylow-overshoot,VLHO,1856.0,-0.17365078538880208,-0.09510126882155298,-0.04699092463819763,-0.005950754811043395,0.030215653163959157,0.07663664752229538,0.16039763667779092
verylow-overshoot,VLHO,1857.0,-0.17233855436359685,-0.09052293269220868,-0.04253811265476326,-0.0036288343788527027,0.02781152844196173,0.08349772077454994,0.1597737121074728
verylow-overshoot,VLHO,1858.0,-0.1704393776080266,-0.09956758729776415,-0.047876965604942805,-0.002788166733082965,0.032657973745075584,0.08641700344979458,0.15517237569923115
verylow-overshoot,VLHO,1859.0,-0.16205855728699847,-0.08727197216606823,-0.039656693571141245,-0.004673140273968764,0.03155692961964367,0.08868527521326133,0.1431868456781761
verylow-overshoot,VLHO,1860.0,-0.15250430656742245,-0.0892919523210545,-0.0430038483907071,-0.007081878894321863,0.026726695313138184,0.07387953392784201,0.13181750301030126
verylow-overshoot,VLHO,1861.0,-0.15752066763820477,-0.08650255049756815,-0.04154863865171544,-0.004320033499526633,0.030229057941102335,0.0847780250514146,0.1556210543964136
