emulator_scenario,fair_scenario,short,year,p5,p17,p33,p50,p66,p83,p95
vl,verylow,VLLO,1967,-0.0275670254881231,0.0600540594919883,0.1163765449678428,0.16250624788872,0.2012342940733739,0.2641748989220048,0.3394310805589071
vl,verylow,VLLO,1968,-0.0110084360657011,0.0727898690794423,0.1240943100546329,0.1674161308960754,0.2054605236245647,0.2693377012296442,0.3488021071802897
vl,verylow,VLLO,1969,0.0052801352572537,0.0794469159979842,0.1265089610081509,0.1723124051756124,0.211614981427483,0.2613019157158557,0.3534037750644004
vl,verylow,VLLO,1970,0.0163505165003335,0.0818433130022924,0.1340019013772763,0.1764198923897626,0.2186685594597101,0.2812171876422614,0.3531042648038645
vl,verylow,VLLO,1971,0.0208273186498431,0.0871553563288404,0.1383809128691881,0.1794281557624207,0.2235178414992437,0.286796942086194,0.3618268810156213
vl,verylow,VLLO,1972,0.0291947721609642,0.1040101864903338,0.1545346415049543,0.1930277825865589,0.2356014845860425,0.2953104684058755,0.3809987614489633
vl,verylow,VLLO,1973,0.0250816233129353,0.0997831096721555,0.1589510677871173,0.2047626057848894,0.2435741619318175,0.3054259633915345,0.394624777295503
vl,verylow,VLLO,1974,0.0437258045018437,0.1165400416585234,0.1659290966086872,0.2067599769842772,0.245447886879379,0.3099159906025976,0.397287321105798
vl,verylow,VLLO,1975,0.0532529922537787,0.1183582449471883,0.1699572269927285,0.2126423748786843,0.2569453916445836,0.3212850598623938,0.4101993399762886
vl,verylow,VLLO,1976,0.0456009116869435,0.1208790188092517,0.1782280153751674,0.2222137147577139,0.2688940043386449,0.3338390354441514,0.4348580122600089
vl,verylow,VLLO,1977,0.0547164841065483,0.1319427161326719,0.1834205799316738,0.2329379609644877,0.2796512894123283,0.3376721711219042,0.4433630458707967
vl,verylow,VLLO,1978,0.0618394680837178,0.1379330654333977,0.1883066564635111,0.2340951376129933,0.2825365380754099,0.3457894682297377,0.4377762295692759
vl,verylow,VLLO,1979,0.081504397933756,0.1507431053271934,0.1946167712500976,0.2467810155981501,0.2886958713875184,0.35818874783481,0.4379323052779142
vl,verylow,VLLO,1980,0.081570319420602,0.144359397720248,0.2094637209466373,0.2557594893513998,0.2983742379614234,0.3638764794620628,0.4685107627860244
vl,verylow,VLLO,1981,0.090793082630141,0.164507702349704,0.2145892021575809,0.2648076504329678,0.3084210831746977,0.3757685141675344,0.4631442522157587
vl,verylow,VLLO,1982,0.0945550607492292,0.1707572010142144,0.2275892164542884,0.2779818242630322,0.324859794118101,0.3833735658276338,0.4623689770941903
vl,verylow,VLLO,1983,0.1085120927774989,0.1837079670694299,0.2330721131323148,0.2873547349049456,0.3280271864928827,0.3916969902172956,0.4778433769102799
vl,verylow,VLLO,1984,0.1126112143638009,0.1912011144233367,0.2476221340689402,0.292787278446865,0.3436369562116677,0.4071053478517892,0.5087335818614087
vl,verylow,VLLO,1985,0.1149894621977072,0.1895146396018622,0.2547784844059781,0.2978132597305666,0.3457596397966984,0.4048224952467282,0.5042290275606787
vl,verylow,VLLO,1986,0.1151789539611853,0.2060852950605094,0.2549759841124159,0.3009176587214132,0.3575428095935639,0.4171131336938196,0.5031893752379671
vl,verylow,VLLO,1987,0.1344158296606868,0.2053693798438189,0.2645601112514407,0.3123146282168054,0.360831206540275,0.4264153324389353,0.5132977231085025
vl,verylow,VLLO,1988,0.1397388282727593,0.2152734305087864,0.2712885431947879,0.3223133330191811,0.367769115988645,0.442641196430752,0.5316310904455648
vl,verylow,VLLO,1989,0.1531925207297429,0.2284828885090839,0.2868062158305511,0.3404889385810986,0.3849221462049085,0.4391495931229346,0.5416198712785263
vl,verylow,VLLO,1990,0.150896307347209,0.230121036475246,0.2911994792744832,0.3440590883363488,0.3872970014067533,0.4472534415876349,0.5377401216132991
vl,verylow,VLLO,1991,0.1660730738142842,0.2498212126251839,0.298839988515332,0.3521705137888024,0.404359488730868,0.46600953683231,0.572113324529874
vl,verylow,VLLO,1992,0.1807193963374359,0.2552400669988705,0.3176565768885947,0.3628569355582441,0.4125817204298473,0.4898475592366965,0.5715910722050086
vl,verylow,VLLO,1993,0.2001812097829991,0.2618412922143068,0.3198884948363582,0.3677516907786433,0.4217540441179271,0.5026054883968397,0.5994091230240044
vl,verylow,VLLO,1994,0.2018888737303981,0.2721736585638393,0.3275492535309126,0.3797639571645251,0.4296277727574527,0.5007425479799587,0.5973207248165063
vl,verylow,VLLO,1995,0.1941289533490651,0.2859121210716898,0.3410327833222737,0.3921664528768078,0.4406369416589003,0.5145556097843461,0.603810233855144
vl,verylow,VLLO,1996,0.1972547535096097,0.2855421138457196,0.3499351578496179,0.4037401973342087,0.4479477266656521,0.519059246316261,0.6224134976554644
vl,verylow,VLLO,1997,0.21949450309767,0.2930345991695923,0.3567003094050627,0.4137089850984541,0.4605877604081096,0.5352593617924916,0.6292947799224476
vl,verylow,VLLO,1998,0.2291198413211635,0.3022972719649894,0.3634608189722237,0.4145520929181364,0.4707656897197612,0.5504481675973474,0.6536870829561237
vl,verylow,VLLO,1999,0.2382232787105203,0.3167722745724712,0.3710298801334268,0.4269319665578961,0.484447996030444,0.556002590357603,0.6539660670720894
vl,verylow,VLLO,2000,0.2388651909161865,0.3234043055608012,0.3838595159835338,0.4341788519631908,0.4883628422545156,0.5729001013907513,0.6607108512089775
vl,verylow,VLLO,2001,0.2547136461108045,0.3380963535051324,0.4039390958014093,0.4499470363553884,0.5029408570759033,0.5769522487619604,0.6673525567373678
vl,verylow,VLLO,2002,0.2714675510197036,0.3629969995924682,0.4177016753754797,0.4721802037060534,0.5178906783629161,0.5857434423803765,0.6892572548115864
vl,verylow,VLLO,2003,0.2646963149095942,0.3575201397502732,0.4143834442411105,0.4772683717884988,0.5269880376267406,0.5949149259844565,0.6944168365046479
vl,verylow,VLLO,2004,0.2807144456624311,0.3611160699327796,0.4285994935867956,0.4805548770289663,0.5299926850202878,0.6084067418525348,0.7080423094786938
vl,verylow,VLLO,2005,0.2972831127894357,0.3708544560385048,0.4333810860469137,0.4915786676758456,0.5512767733122031,0.6168876660587211,0.7333111751539882
vl,verylow,VLLO,2006,0.3005918451879394,0.3893166550643474,0.4515871239909649,0.5069327963157783,0.5552907061546415,0.6258208538724368,0.7377284321080194
vl,verylow,VLLO,2007,0.3273973735287152,0.4045822440780097,0.467053640377965,0.5201785816670204,0.5777234152297723,0.6461777221757178,0.7483014785041213
vl,verylow,VLLO,2008,0.3295177585383071,0.4107785601203477,0.4733985086353475,0.5328690825356573,0.5895365388487076,0.6664577874609182,0.778411963173734
vl,verylow,VLLO,2009,0.3412810249044383,0.4263825088848199,0.4867681814246896,0.543968899048753,0.5991385118307587,0.6777155363566112,0.7845284820171904
vl,verylow,VLLO,2010,0.3453400916523537,0.4270531927454102,0.499475940183297,0.5655482297042449,0.6178277097512238,0.7127965394428852,0.7887327967273838
vl,verylow,VLLO,2011,0.3546481162149737,0.4405095350995065,0.512796988673263,0.5685606873392943,0.632911247985623,0.7075553586198162,0.8241787008966719
vl,verylow,VLLO,2012,0.3742562407757136,0.4631806359970654,0.5227653085417292,0.5863856391421386,0.6436985916882639,0.7215891914297015,0.8229090777674698
vl,verylow,VLLO,2013,0.3865839628386595,0.4721706362814233,0.5316745117924018,0.5904327499027333,0.6492459782569616,0.7304008213599117,0.841454650340942
vl,verylow,VLLO,2014,0.3890390279829409,0.4745073380763885,0.5480089875382351,0.6160792681396978,0.6788330955234514,0.7603817266068437,0.8494972835833121
vl,verylow,VLLO,2015,0.4006610064178942,0.4899631764377554,0.5633640292180592,0.6232025588269915,0.6938933084300458,0.7750695643757536,0.8856064198497344
vl,verylow,VLLO,2016,0.432506702588133,0.5084167556223138,0.5798664790546245,0.6386776263269431,0.7116862175520222,0.7966141579601826,0.9246879104613298
vl,verylow,VLLO,2017,0.4320477364332801,0.5147578635283999,0.5937120220274541,0.6595105791587196,0.7192994965409991,0.803107491409352,0.9430038731113702
vl,verylow,VLLO,2018,0.4461284355132049,0.5322350412654445,0.6080182880676842,0.6702367206022138,0.7342853496667461,0.8208872935906679,0.9478739177746344
vl,verylow,VLLO,2019,0.4523575851374781,0.5441910537416436,0.6173939325056468,0.6827465782626522,0.7583384195324465,0.8384345023398172,0.9491363180941742
vl,verylow,VLLO,2020,0.4738136803849574,0.5627852660460868,0.6323968611733116,0.6960351010881058,0.7526025742347257,0.8573617380635375,0.97994031728261
vl,verylow,VLLO,2021,0.4750467694261541,0.5684935026927472,0.6478550948179037,0.7214514682275301,0.7867601275551912,0.8655466187421345,0.9960590374153908
vl,verylow,VLLO,2022,0.4863575419181644,0.5884385643723892,0.6622284318768582,0.7312269281853266,0.7938406494111978,0.8864770089819112,1.012498275837461
vl,verylow,VLLO,2023,0.5038175173061898,0.5932268416893773,0.6763578935308432,0.745018306813365,0.8075186951598519,0.8996868344755894,1.022374388555252
vl,verylow,VLLO,2024,0.5012694868547269,0.5998355331436463,0.6821974807744026,0.7581985580200937,0.8234866854471727,0.9286280600911484,1.0503522243254049
vl,verylow,VLLO,2025,0.521746149343238,0.6209167629892796,0.6985510364745288,0.7656501672880234,0.840518778883113,0.9266437045084454,1.0687890595289782
vl,verylow,VLLO,2026,0.5155278077744891,0.6349064582665831,0.7059085557350954,0.7890342829183581,0.8624176625573613,0.9547994857029516,1.083056043952381
vl,verylow,VLLO,2027,0.5363632648159857,0.6398822181377785,0.7177209448541212,0.7865958386319076,0.8673193454600996,0.9735689289094484,1.1150605351068907
vl,verylow,VLLO,2028,0.5599091220920033,0.651240882821086,0.7357005001971632,0.8135547285878542,0.8816933174954924,0.9930438630398424,1.145973045701756
vl,verylow,VLLO,2029,0.5660132959141778,0.6586896505050875,0.7482807756552985,0.8346732593056146,0.9107906627441288,1.0112227514943284,1.1703758562811912
vl,verylow,VLLO,2030,0.5684738513137306,0.6827376957240077,0.7605649676168077,0.8421798448910449,0.9214674378770952,1.0290973935697958,1.166255773105458
vl,verylow,VLLO,2031,0.5691352608814708,0.6851020049778612,0.7714769211170939,0.856782354240287,0.9375161417084658,1.0480418810095211,1.187987947703481
vl,verylow,VLLO,2032,0.5968003042847246,0.6913985430296465,0.7843218615451208,0.8662050510412762,0.9513729848505788,1.0618929915534596,1.1976784928245956
vl,verylow,VLLO,2033,0.5918505639141469,0.6928239928931732,0.7797220292705459,0.8719402546039995,0.9633396002241112,1.0752064453737862,1.2237843095445795
vl,verylow,VLLO,2034,0.6159217916011951,0.7117965615781934,0.8069186124089831,0.8891734251321647,0.9772479062077756,1.0851452314474388,1.233212478458089
vl,verylow,VLLO,2035,0.6011489522863582,0.713539676990057,0.8185603013262506,0.9019409646681192,0.982590263641074,1.1094670860833673,1.2388824772279767
vl,verylow,VLLO,2036,0.6237809919003473,0.7187492611077623,0.82336655639418,0.9097388213300877,0.9951320628729786,1.0973685604146992,1.2615273340560131
vl,verylow,VLLO,2037,0.6257848899220834,0.729247981026068,0.8290301407045255,0.9167157070972792,1.0126732194917325,1.1211844894215452,1.2663100682180986
vl,verylow,VLLO,2038,0.6239401548174268,0.7391678275400174,0.8347612633561791,0.9231473535586188,1.026060686710034,1.1325417028425364,1.2747113205649332
vl,verylow,VLLO,2039,0.6407021728420087,0.7491347781271336,0.8511922038176338,0.940540014390192,1.0286610526358688,1.1415213203111203,1.3114537945642903
vl,verylow,VLLO,2040,0.6516495711622818,0.7473368726509638,0.8523839941758502,0.9401545721407192,1.0316455550326795,1.1517083287596168,1.2930277548081217
vl,verylow,VLLO,2041,0.6427050494794904,0.7567827113369074,0.8516763353828459,0.9380828219614789,1.0318100346769523,1.1576314956479816,1.2894361149261873
vl,verylow,VLLO,2042,0.6557109709442821,0.7572927513741546,0.8461351714422366,0.9462903826084575,1.0417297564014725,1.1602037773720169,1.3140118656714468
vl,verylow,VLLO,2043,0.6436370411055855,0.7525802300766221,0.8524590405901519,0.938741347648232,1.0485401942482364,1.1514328426062792,1.3125445858173406
vl,verylow,VLLO,2044,0.6510587696003762,0.7560792603054607,0.8640761329206523,0.9454185964073608,1.0435176925132588,1.166785989943629,1.308060203017026
vl,verylow,VLLO,2045,0.6523019135265321,0.7595758158415968,0.8576203191207629,0.946400089885466,1.0587753859409086,1.1774206448944973,1.3232696536531414
vl,verylow,VLLO,2046,0.6502448160843068,0.7643036850335289,0.855954847083966,0.9591807303355372,1.0478988757423977,1.172685346262766,1.3130488605879276
vl,verylow,VLLO,2047,0.649110447687793,0.764485183656089,0.8641674981343901,0.955835677210512,1.0484884755831498,1.1660054967590914,1.3369060650606142
vl,verylow,VLLO,2048,0.661340452656028,0.7664848614081642,0.8701317567753617,0.9490145812889824,1.0496171551257067,1.1775593385480054,1.328580246019878
vl,verylow,VLLO,2049,0.6596002178856943,0.766390011551577,0.8720549249466627,0.960578672595716,1.0533309872211212,1.1870361167894574,1.3419592273962104
vl,verylow,VLLO,2050,0.6565270778161484,0.7603970621687444,0.8579519166612113,0.9608127903109468,1.0502558245332874,1.1784929735455831,1.3505817633414128
vl,verylow,VLLO,2051,0.6481539572551893,0.7570455804233214,0.8662483389154235,0.961324249187788,1.0586339391639144,1.194814587903029,1.3504699335163892
vl,verylow,VLLO,2052,0.6588090159046103,0.7657592507287722,0.863825632120329,0.964291644093723,1.052133849200792,1.1787944019324046,1.3638848870300049
vl,verylow,VLLO,2053,0.6601780344863694,0.7676835356494168,0.8666008929101191,0.954979376606652,1.0515205556133231,1.1775944542202053,1.349983079120885
vl,verylow,VLLO,2054,0.6458766106837722,0.7606062932053901,0.8570275324221596,0.9652242412118848,1.0550622357782926,1.1738847038293447,1.3383392117626034
vl,verylow,VLLO,2055,0.6397018151711881,0.7558556751636792,0.851451969382495,0.9533894079473816,1.0591814124799808,1.1805044310497868,1.3328220175257677
vl,verylow,VLLO,2056,0.6393802123089211,0.7518229702271215,0.8578719791709746,0.9521004729775688,1.054907623261092,1.1704627138730237,1.327172669206634
vl,verylow,VLLO,2057,0.6493973690327085,0.7479921906009575,0.8486934115536733,0.9583348596453416,1.0706844795475925,1.1847090419456094,1.3574627961865176
vl,verylow,VLLO,2058,0.6341523843834226,0.755523477206915,0.8496170411888968,0.96019045500558,1.0495475348086347,1.1910323542948429,1.3719176109007152
vl,verylow,VLLO,2059,0.6447423445974777,0.7539578178133356,0.843806337021604,0.9362204172834988,1.0475810288834917,1.179570715995952,1.3488671413221982
vl,verylow,VLLO,2060,0.6271131593562124,0.7590689341624348,0.8490604769882558,0.9393129922497644,1.039069109083703,1.1776054314980275,1.3513682596401586
vl,verylow,VLLO,2061,0.63249330815589,0.7520315634029399,0.8486631351336132,0.940680702527375,1.040493524882774,1.1588698281986631,1.332624146334969
vl,verylow,VLLO,2062,0.631371413352532,0.7504904696522612,0.8531145616392332,0.9404410659918234,1.036030237219839,1.1631668598349567,1.328631881336895
vl,verylow,VLLO,2063,0.6332705447254087,0.7431290518059671,0.846157530605325,0.9466262770259384,1.0385114979111625,1.1615197450658483,1.3288522868015546
vl,verylow,VLLO,2064,0.6240413331753916,0.734468731394058,0.8461577443976044,0.9375675068234668,1.02798910665544,1.166204662671947,1.35126091595629
vl,verylow,VLLO,2065,0.6159613212266575,0.7329139118228616,0.8455694039804247,0.933592599434557,1.0391173663908548,1.1539744819906534,1.3618109845996824
vl,verylow,VLLO,2066,0.6271159575042187,0.7232835299543372,0.8243627346558802,0.9275334893738733,1.0277130616295242,1.151876288580787,1.3210551388330802
vl,verylow,VLLO,2067,0.6234678959117886,0.7288177516622993,0.8330688024830939,0.930572159250046,1.029829098781086,1.1573122972405965,1.3510124261689571
vl,verylow,VLLO,2068,0.6337344896661725,0.7222138927125261,0.8215746276395873,0.919311581969716,1.02918982570045,1.1578755734976962,1.3404800933972305
vl,verylow,VLLO,2069,0.6187042625566919,0.7251685621177438,0.8162261490583428,0.91454764000369,1.0348186805403168,1.1555761380729086,1.316805719180522
vl,verylow,VLLO,2070,0.599170886184154,0.7131343231094684,0.8226581416578973,0.9236281241173896,1.0314345201592103,1.14827003874234,1.3239270849422484
vl,verylow,VLLO,2071,0.5749794801751136,0.7144139163241658,0.8166143671614535,0.9226132232660682,1.02350366243378,1.154893259797348,1.3270784790383756
vl,verylow,VLLO,2072,0.6018268861603359,0.7111014849815427,0.8192757141933833,0.9185151733762966,1.0288965871326856,1.162316395511355,1.3415179923096006
vl,verylow,VLLO,2073,0.5746901921011289,0.7043728202463597,0.8107129048913566,0.918989267927544,1.0099490815715582,1.1520547123169695,1.3346370789071371
vl,verylow,VLLO,2074,0.6027364256953606,0.7120103738138238,0.8122697942084001,0.908623163478362,1.0057607002218083,1.1633791041961468,1.324725298910566
vl,verylow,VLLO,2075,0.5993871039816154,0.703369063620474,0.8118147358530711,0.9124937143673284,1.0310521663100007,1.1625394667326143,1.344304092738041
vl,verylow,VLLO,2076,0.5781697544153411,0.7029556256795672,0.810798042289095,0.917285727161366,1.011800515194197,1.149969869893435,1.3311024151351
vl,verylow,VLLO,2077,0.5920235486905043,0.7080442346092676,0.8029524550443017,0.9039513789048632,1.0093621338495578,1.1493804826646328,1.337241442121755
vl,verylow,VLLO,2078,0.6120862794001657,0.7146533938632107,0.7977337826083938,0.9022699924160978,0.9890385749208762,1.1408916271654217,1.3364735626010038
vl,verylow,VLLO,2079,0.585514099838147,0.7006206163351787,0.7983628264499322,0.9044365721103856,1.0029087349956858,1.1335410130864054,1.3472495106702016
vl,verylow,VLLO,2080,0.5848814721241924,0.7042510471699235,0.8008255113251952,0.8995129807434377,1.0058036540596216,1.1350738987786413,1.3250285147422454
vl,verylow,VLLO,2081,0.5829606211781825,0.705468604462189,0.7948731917894712,0.8987933467359293,0.990086480105444,1.1312938829415868,1.300933977418702
vl,verylow,VLLO,2082,0.5789806988778995,0.6880051996015757,0.7966708558635902,0.8856998203781811,0.9974172711997946,1.128347597306681,1.3176639820328433
vl,verylow,VLLO,2083,0.5584043643598292,0.6905116702369203,0.7863474022156788,0.8852430603496872,0.9899705296791808,1.1261493464989694,1.3233644937782758
vl,verylow,VLLO,2084,0.5656277703150729,0.6885968735311249,0.7858190785368213,0.8859904479779389,0.991139970536394,1.1311451875064118,1.3028203217304144
vl,verylow,VLLO,2085,0.5682962192209357,0.7021365170726017,0.7838364566030593,0.881611812069794,0.9917569441622192,1.1312212295618844,1.2988716108855196
vl,verylow,VLLO,2086,0.5755573818141226,0.6850019351395048,0.7808034474665458,0.8733673823514778,0.9784236084710518,1.119027645794232,1.3055786645520735
vl,verylow,VLLO,2087,0.5828087742855389,0.6918957276912149,0.7810910985200452,0.8741113267362909,0.9754840784985626,1.113572297483166,1.3235305497993328
vl,verylow,VLLO,2088,0.577098270537265,0.6863334115009515,0.7770548124888007,0.8801590623547448,0.9861758462635308,1.1317538522769512,1.3195943732066024
vl,verylow,VLLO,2089,0.5697644729147623,0.6884946101037221,0.7820646710025326,0.887719496174267,0.9893382433213954,1.1172179867981753,1.320848729630533
vl,verylow,VLLO,2090,0.5732097694531979,0.6795168051267068,0.7751517221603158,0.8812495833491716,0.9842214137412012,1.1238915257681936,1.305159445388531
vl,verylow,VLLO,2091,0.5598960465940468,0.6784321042221731,0.7701027423381305,0.8739056913945543,0.9852651713591132,1.122896989837644,1.3212675078691578
vl,verylow,VLLO,2092,0.5835254222978529,0.6849998512698839,0.7747410642426026,0.8738683796801638,0.9688015232300552,1.1060170869919703,1.3085342899211023
vl,verylow,VLLO,2093,0.5705063910599176,0.6779130575703451,0.7750828343325739,0.8705393741942028,0.9752192243249896,1.1191942362245506,1.3203868046433334
vl,verylow,VLLO,2094,0.558652557760521,0.6607873136981475,0.7740373395996826,0.8671638161843408,0.9805849263646328,1.0963825156374118,1.3282888360383889
vl,verylow,VLLO,2095,0.5536020161485717,0.6647492071420215,0.7717517614681141,0.8694428593713901,0.9731656540285838,1.108680873882199,1.3163677957416466
vl,verylow,VLLO,2096,0.5626630337428519,0.6728868969024224,0.7749777639071064,0.8749168619159167,0.9771536595847984,1.1176029809279675,1.3085724917333974
vl,verylow,VLLO,2097,0.5581578785342344,0.6764943651644186,0.7824202502726806,0.8767051246100059,0.9705104999351324,1.112695131448962,1.3163332174482172
vl,verylow,VLLO,2098,0.56068562654292,0.6694226146043806,0.7676845383974532,0.8724368658975828,0.9643315479503316,1.1241765077657704,1.296291603022762
vl,verylow,VLLO,2099,0.5738159355812282,0.6715748144738409,0.7599965489495691,0.8619555237652606,0.9569056881381754,1.1180682903141606,1.3104970486075425
vl,verylow,VLLO,2100,0.5517662517055251,0.6538810936008467,0.7655932375111935,0.8633373554078249,0.9632023689801704,1.1018234581901034,1.3027778456105916
