var,year,source,value,unit
PRECT,2049,cesm2,2.929854545140923,%
PRECT,2050,cesm2,3.261889475407423,%
PRECT,2051,cesm2,3.436726070628447,%
PRECT,2052,cesm2,3.2561555731355853,%
PRECT,2053,cesm2,3.5641918867039224,%
PRECT,2054,cesm2,3.7617697253375253,%
PRECT,2055,cesm2,3.8931959346282086,%
PRECT,2056,cesm2,3.909785389798911,%
PRECT,2057,cesm2,3.8311510710404333,%
PRECT,2058,cesm2,4.020270978795553,%
PRECT,2059,cesm2,4.255408716510095,%
PRECT,2060,cesm2,4.251992090715445,%
PRECT,2061,cesm2,4.335352558580276,%
PRECT,2062,cesm2,4.068386019978763,%
PRECT,2063,cesm2,4.524804852268238,%
PRECT,2064,cesm2,4.539657463339633,%
PRECT,2065,cesm2,4.832342438546274,%
PRECT,2066,cesm2,4.867485971263362,%
PRECT,2067,cesm2,4.918015253550257,%
PRECT,2068,cesm2,5.030350143228008,%
PRECT,2069,cesm2,5.252015917948171,%
PRECT,2070,cesm2,5.188821777719691,%
PRECT,2071,cesm2,5.032243741311133,%
PRECT,2072,cesm2,5.3028080548901615,%
PRECT,2073,cesm2,5.637960941933642,%
PRECT,2074,cesm2,5.638602112830982,%
PRECT,2075,cesm2,5.125152260563178,%
PRECT,2076,cesm2,5.602833938064809,%
PRECT,2077,cesm2,5.789995571848982,%
PRECT,2078,cesm2,5.60213978833516,%
PRECT,2079,cesm2,5.891409531400281,%
PRECT,2015,cesm2_se,0.15416774973994654,%
PRECT,2016,cesm2_se,0.13901246677377288,%
PRECT,2017,cesm2_se,0.12055477506001837,%
PRECT,2018,cesm2_se,0.11433134551522561,%
PRECT,2019,cesm2_se,0.1695060241063682,%
PRECT,2020,cesm2_se,0.11173899757507479,%
PRECT,2021,cesm2_se,0.16685028737388957,%
PRECT,2022,cesm2_se,0.21030502561990141,%
PRECT,2023,cesm2_se,0.13590087401757614,%
PRECT,2024,cesm2_se,0.15230505153979032,%
PRECT,2025,cesm2_se,0.19876591529548487,%
PRECT,2026,cesm2_se,0.24041482161469813,%
PRECT,2027,cesm2_se,0.15876484008554081,%
PRECT,2028,cesm2_se,0.17740737315324226,%
PRECT,2029,cesm2_se,0.1858140212048182,%
PRECT,2030,cesm2_se,0.13701299489835506,%
PRECT,2031,cesm2_se,0.2313585663812964,%
PRECT,2032,cesm2_se,0.15709890144365007,%
PRECT,2033,cesm2_se,0.14560114047528472,%
PRECT,2034,cesm2_se,0.19533451619040432,%
PRECT,2035,cesm2_se,0.1170764860691406,%
PRECT,2036,cesm2_se,0.1829705924980129,%
PRECT,2037,cesm2_se,0.1437487101985194,%
PRECT,2038,cesm2_se,0.17565367696065104,%
PRECT,2039,cesm2_se,0.1294571095537968,%
PRECT,2040,cesm2_se,0.14107663318001487,%
PRECT,2041,cesm2_se,0.14943931708891484,%
PRECT,2042,cesm2_se,0.17117466947832619,%
