year,010,011,012,013,014,015
1980,14.944413,15.118681,14.784313,15.082208,14.566596,14.921974
1981,14.796726,14.861220,14.819075,14.816275,14.647581,14.947167
1982,14.881435,14.812201,14.791117,14.947606,14.944528,14.875648
1983,15.019347,14.940317,14.615842,15.021070,14.964117,14.811404
1984,14.872414,15.066271,14.757240,15.039752,14.774662,14.854100
1985,14.862898,14.881191,14.860262,14.903590,14.964871,14.770093
1986,14.917604,14.685996,14.999668,15.094587,15.000851,14.533848
1987,15.151126,14.897291,14.854642,15.057661,14.733009,14.798069
1988,15.246069,14.974078,14.926925,15.059487,14.953333,14.984061
1989,15.266636,14.996512,14.885113,15.207930,15.016924,14.929699
1990,15.225306,15.106288,14.990280,15.330686,15.041308,15.040383
1991,15.068112,15.107904,14.957695,15.264116,14.982961,14.929616
1992,15.161525,15.018501,15.123253,15.473087,14.982299,14.842672
1993,15.189075,15.239115,15.180763,15.281858,15.090507,14.862187
1994,15.110771,15.381064,14.992257,15.173824,15.048772,14.934457
1995,15.075357,15.263246,15.067261,15.229596,15.203067,14.881951
1996,15.228832,15.247322,15.113654,15.284632,15.172775,15.056221
1997,15.153558,15.361044,14.995685,15.355495,15.078596,15.008093
