scenario,year,source,member,value,unit
ssp245,2089,cesm2,r11i1p1f1,4.934622763078551,%
ssp245,2090,cesm2,r11i1p1f1,5.892181214973747,%
ssp245,2091,cesm2,r11i1p1f1,5.064523724414043,%
ssp245,2092,cesm2,r11i1p1f1,6.00757807792555,%
ssp245,2093,cesm2,r11i1p1f1,4.696985095255395,%
ssp245,2094,cesm2,r11i1p1f1,5.995073296421167,%
ssp245,2095,cesm2,r11i1p1f1,4.715470953172883,%
ssp245,2096,cesm2,r11i1p1f1,5.634009303258027,%
ssp245,2097,cesm2,r11i1p1f1,5.151824315302277,%
ssp245,2098,cesm2,r11i1p1f1,5.531907761478428,%
ssp245,2099,cesm2,r11i1p1f1,5.0586018661914585,%
ssp245,2100,cesm2,r11i1p1f1,5.966525133873512,%
ssp245,2015,cesm2,r4i1p1f1,0.13020652751894102,%
ssp245,2016,cesm2,r4i1p1f1,0.1841628925481281,%
ssp245,2017,cesm2,r4i1p1f1,-0.31926820703468556,%
ssp245,2018,cesm2,r4i1p1f1,-0.15568640322782273,%
ssp245,2019,cesm2,r4i1p1f1,0.5598858104517282,%
ssp245,2020,cesm2,r4i1p1f1,0.07506412091958989,%
ssp245,2021,cesm2,r4i1p1f1,-0.20011742930508236,%
ssp245,2022,cesm2,r4i1p1f1,0.1980445107322686,%
ssp245,2023,cesm2,r4i1p1f1,0.7181001802326041,%
ssp245,2024,cesm2,r4i1p1f1,1.72747696497818,%
ssp245,2025,cesm2,r4i1p1f1,0.5341173944211832,%
ssp245,2026,cesm2,r4i1p1f1,-0.1516866443068297,%
ssp245,2027,cesm2,r4i1p1f1,0.8211868548689815,%
ssp245,2028,cesm2,r4i1p1f1,1.2107509356956672,%
ssp245,2029,cesm2,r4i1p1f1,1.0893951833770634,%
ssp245,2030,cesm2,r4i1p1f1,1.8764143159086537,%
ssp245,2031,cesm2,r4i1p1f1,0.8065484936013988,%
ssp245,2032,cesm2,r4i1p1f1,0.8786279142886336,%
ssp245,2033,cesm2,r4i1p1f1,1.445510871893522,%
ssp245,2034,cesm2,r4i1p1f1,2.089897652385356,%
ssp245,2035,cesm2,r4i1p1f1,1.2898896896334577,%
ssp245,2036,cesm2,r4i1p1f1,1.262192982075137,%
ssp245,2037,cesm2,r4i1p1f1,2.0845820455948965,%
ssp245,2038,cesm2,r4i1p1f1,1.4623754803527256,%
ssp245,2039,cesm2,r4i1p1f1,1.165262412028227,%
ssp245,2040,cesm2,r4i1p1f1,0.8544737586077313,%
ssp245,2041,cesm2,r4i1p1f1,2.179718588368416,%
ssp245,2042,cesm2,r4i1p1f1,1.4856924838889736,%
ssp245,2043,cesm2,r4i1p1f1,1.9204658618442485,%
ssp245,2044,cesm2,r4i1p1f1,2.6441398247463015,%
ssp245,2045,cesm2,r4i1p1f1,1.8181298572435771,%
ssp245,2046,cesm2,r4i1p1f1,2.775160148820318,%
ssp245,2047,cesm2,r4i1p1f1,2.0929216223107208,%
ssp245,2048,cesm2,r4i1p1f1,2.0238839638071475,%
ssp245,2049,cesm2,r4i1p1f1,2.6677666383559098,%
ssp245,2050,cesm2,r4i1p1f1,2.0922690254950584,%
ssp245,2051,cesm2,r4i1p1f1,3.0340903344387935,%
ssp245,2052,cesm2,r4i1p1f1,3.322655310229953,%
ssp245,2053,cesm2,r4i1p1f1,3.0125818131193576,%
ssp245,2054,cesm2,r4i1p1f1,3.1907681889045216,%
ssp245,2055,cesm2,r4i1p1f1,1.8946553874933025,%
ssp245,2056,cesm2,r4i1p1f1,2.169839939180709,%
ssp245,2057,cesm2,r4i1p1f1,2.537824716453708,%
ssp245,2058,cesm2,r4i1p1f1,2.4077381839959346,%
ssp245,2059,cesm2,r4i1p1f1,3.2525243407921725,%
ssp245,2060,cesm2,r4i1p1f1,2.286172700537087,%
ssp245,2061,cesm2,r4i1p1f1,2.6236148241517494,%
ssp245,2062,cesm2,r4i1p1f1,3.638401048593062,%
ssp245,2063,cesm2,r4i1p1f1,3.1042391956356314,%
ssp245,2064,cesm2,r4i1p1f1,3.6433362020902114,%
ssp245,2065,cesm2,r4i1p1f1,3.3040661855547526,%
ssp245,2066,cesm2,r4i1p1f1,2.966133023301743,%
ssp245,2067,cesm2,r4i1p1f1,3.6171035906344464,%
ssp245,2068,cesm2,r4i1p1f1,3.825068650942769,%
ssp245,2069,cesm2,r4i1p1f1,3.085443749660972,%
ssp245,2070,cesm2,r4i1p1f1,3.8606573806206854,%
ssp245,2071,cesm2,r4i1p1f1,3.88884045789151,%
ssp245,2072,cesm2,r4i1p1f1,4.158231914000646,%
ssp245,2073,cesm2,r4i1p1f1,3.893410651649277,%
ssp245,2074,cesm2,r4i1p1f1,4.721635892506991,%
ssp245,2075,cesm2,r4i1p1f1,3.26285504549551,%
ssp245,2076,cesm2,r4i1p1f1,4.305661617699765,%
ssp245,2077,cesm2,r4i1p1f1,4.9705718639273435,%
ssp245,2078,cesm2,r4i1p1f1,4.12366116544286,%
ssp245,2079,cesm2,r4i1p1f1,4.716099497579424,%
ssp245,2080,cesm2,r4i1p1f1,5.247976217967737,%
ssp245,2081,cesm2,r4i1p1f1,3.9034050179230917,%
ssp245,2082,cesm2,r4i1p1f1,4.757908507694733,%
ssp245,2083,cesm2,r4i1p1f1,4.763100090873856,%
ssp245,2084,cesm2,r4i1p1f1,3.8478972356535515,%
ssp245,2085,cesm2,r4i1p1f1,4.951002230125796,%
ssp245,2086,cesm2,r4i1p1f1,4.883969799278288,%
ssp245,2087,cesm2,r4i1p1f1,5.589557887704063,%
ssp245,2088,cesm2,r4i1p1f1,5.013716856645633,%
ssp245,2089,cesm2,r4i1p1f1,5.155808611170571,%
ssp245,2090,cesm2,r4i1p1f1,4.8674541261957796,%
ssp245,2091,cesm2,r4i1p1f1,5.610973940054435,%
ssp245,2092,cesm2,r4i1p1f1,5.274290296649099,%
ssp245,2093,cesm2,r4i1p1f1,5.861380139144365,%
ssp245,2094,cesm2,r4i1p1f1,4.890855668783055,%
ssp245,2095,cesm2,r4i1p1f1,5.77265664162276,%
ssp245,2096,cesm2,r4i1p1f1,5.33483863787804,%
ssp245,2097,cesm2,r4i1p1f1,5.680274361101576,%
ssp245,2098,cesm2,r4i1p1f1,5.251453350172893,%
ssp245,2099,cesm2,r4i1p1f1,5.477773002692993,%
ssp245,2100,cesm2,r4i1p1f1,6.419509612923728,%
ssp245,2015,emulator,ensemble_mean,0.44629759953052717,%
ssp245,2016,emulator,ensemble_mean,0.6950731392698566,%
ssp245,2017,emulator,ensemble_mean,0.7562961863677019,%
ssp245,2018,emulator,ensemble_mean,0.59775524233157,%
ssp245,2019,emulator,ensemble_mean,0.9717667719201093,%
ssp245,2020,emulator,ensemble_mean,1.2652472691356162,%
ssp245,2021,emulator,ensemble_mean,0.9975135879377673,%
ssp245,2022,emulator,ensemble_mean,1.026039395256072,%
ssp245,2023,emulator,ensemble_mean,1.0247086498283404,%
ssp245,2024,emulator,ensemble_mean,1.1474377305232184,%
ssp245,2025,emulator,ensemble_mean,1.3011135178621458,%
ssp245,2026,emulator,ensemble_mean,1.2626523420188311,%
ssp245,2027,emulator,ensemble_mean,1.2896543119083435,%
ssp245,2028,emulator,ensemble_mean,1.6191048636053988,%
ssp245,2029,emulator,ensemble_mean,1.5768527312158356,%
ssp245,2030,emulator,ensemble_mean,1.4590975432985214,%
ssp245,2031,emulator,ensemble_mean,1.6568475099865942,%
ssp245,2032,emulator,ensemble_mean,1.5724987966516804,%
ssp245,2033,emulator,ensemble_mean,2.0867938434244073,%
ssp245,2034,emulator,ensemble_mean,1.7473790048571398,%
ssp245,2035,emulator,ensemble_mean,1.9581149580916295,%
ssp245,2036,emulator,ensemble_mean,2.0726709777247105,%
ssp245,2037,emulator,ensemble_mean,2.2268781070879506,%
ssp245,2038,emulator,ensemble_mean,2.142464159370536,%
ssp245,2039,emulator,ensemble_mean,2.5704704270262546,%
ssp245,2040,emulator,ensemble_mean,2.3443916072326494,%
ssp245,2041,emulator,ensemble_mean,2.3011411969763294,%
ssp245,2042,emulator,ensemble_mean,2.6177642120130447,%
ssp245,2043,emulator,ensemble_mean,2.630949572977551,%
ssp245,2044,emulator,ensemble_mean,2.7751553995626086,%
ssp245,2045,emulator,ensemble_mean,2.705912145035022,%
ssp245,2046,emulator,ensemble_mean,2.8647299407694833,%
ssp245,2047,emulator,ensemble_mean,2.82080356097585,%
ssp245,2048,emulator,ensemble_mean,2.990086719836616,%
ssp245,2049,emulator,ensemble_mean,3.1346207995253703,%
ssp245,2050,emulator,ensemble_mean,2.838970333465264,%
ssp245,2051,emulator,ensemble_mean,2.823195187428209,%
ssp245,2052,emulator,ensemble_mean,2.9969135996306764,%
ssp245,2053,emulator,ensemble_mean,3.068752132266256,%
ssp245,2054,emulator,ensemble_mean,3.3551030178534016,%
ssp245,2055,emulator,ensemble_mean,2.901564410456752,%
ssp245,2056,emulator,ensemble_mean,3.219744089874184,%
ssp245,2057,emulator,ensemble_mean,3.298263829446861,%
ssp245,2058,emulator,ensemble_mean,3.233750404234398,%
ssp245,2059,emulator,ensemble_mean,3.2576294158834496,%
ssp245,2060,emulator,ensemble_mean,3.260828288689547,%
ssp245,2061,emulator,ensemble_mean,3.20463539124507,%
ssp245,2062,emulator,ensemble_mean,3.6663069783012885,%
ssp245,2063,emulator,ensemble_mean,3.549521130752328,%
ssp245,2064,emulator,ensemble_mean,3.6914666500110647,%
ssp245,2065,emulator,ensemble_mean,3.669388866568662,%
ssp245,2066,emulator,ensemble_mean,3.6605516003448466,%
ssp245,2067,emulator,ensemble_mean,3.5903688655637276,%
ssp245,2068,emulator,ensemble_mean,3.7241491116031753,%
ssp245,2069,emulator,ensemble_mean,3.707781035880335,%
ssp245,2070,emulator,ensemble_mean,4.036269196727721,%
ssp245,2071,emulator,ensemble_mean,3.6681960846716204,%
ssp245,2072,emulator,ensemble_mean,3.576375073891961,%
ssp245,2073,emulator,ensemble_mean,3.831515060817352,%
ssp245,2074,emulator,ensemble_mean,3.991597157804553,%
ssp245,2075,emulator,ensemble_mean,3.803375995661167,%
ssp245,2076,emulator,ensemble_mean,3.8017241293541333,%
ssp245,2077,emulator,ensemble_mean,4.2330191476046535,%
ssp245,2078,emulator,ensemble_mean,4.083485597996196,%
ssp245,2079,emulator,ensemble_mean,4.260049004896996,%
ssp245,2080,emulator,ensemble_mean,4.013221790400954,%
ssp245,2081,emulator,ensemble_mean,4.154501991914417,%
ssp245,2082,emulator,ensemble_mean,4.344312310245539,%
ssp245,2083,emulator,ensemble_mean,4.279526750119593,%
ssp245,2084,emulator,ensemble_mean,4.301749959090842,%
ssp245,2085,emulator,ensemble_mean,4.146390151820557,%
ssp245,2086,emulator,ensemble_mean,4.1875203407636885,%
ssp245,2087,emulator,ensemble_mean,4.346237901295735,%
ssp245,2088,emulator,ensemble_mean,4.424815121247126,%
ssp245,2089,emulator,ensemble_mean,4.464747918511198,%
ssp245,2090,emulator,ensemble_mean,4.133401000398441,%
ssp245,2091,emulator,ensemble_mean,4.4114868381111405,%
ssp245,2092,emulator,ensemble_mean,4.6189246748726305,%
ssp245,2093,emulator,ensemble_mean,4.639616263902047,%
ssp245,2094,emulator,ensemble_mean,4.247608345820731,%
ssp245,2095,emulator,ensemble_mean,4.351447977596169,%
ssp245,2096,emulator,ensemble_mean,4.352758651613404,%
ssp245,2097,emulator,ensemble_mean,4.585885384274063,%
ssp245,2098,emulator,ensemble_mean,4.427825334408671,%
ssp245,2099,emulator,ensemble_mean,4.337930037014182,%
ssp245,2100,emulator,ensemble_mean,4.746841130950824,%
ssp245,2015,emulator,m1,1.0680935826094442,%
ssp245,2016,emulator,m1,1.719460672593954,%
ssp245,2017,emulator,m1,0.7940394156602916,%
ssp245,2018,emulator,m1,1.6454273041673064,%
ssp245,2019,emulator,m1,0.2796169684784605,%
ssp245,2020,emulator,m1,0.8355252311147153,%
ssp245,2021,emulator,m1,1.9912967446368195,%
ssp245,2022,emulator,m1,-0.056302263922094066,%
ssp245,2023,emulator,m1,1.7817433922510235,%
ssp245,2024,emulator,m1,1.7735155909586948,%
ssp245,2025,emulator,m1,1.7923735063385196,%
ssp245,2026,emulator,m1,1.3776743322014084,%
ssp245,2027,emulator,m1,0.7603358922166334,%
ssp245,2028,emulator,m1,1.5591049733119993,%
ssp245,2029,emulator,m1,0.8026808827060943,%
ssp245,2030,emulator,m1,1.0419839586534518,%
ssp245,2031,emulator,m1,2.340547102901298,%
ssp245,2032,emulator,m1,1.9074990449599958,%
ssp245,2033,emulator,m1,1.5810847728750548,%
ssp245,2034,emulator,m1,1.5196992859066107,%
ssp245,2035,emulator,m1,1.9750046658201448,%
ssp245,2036,emulator,m1,2.5531302896148835,%
ssp245,2037,emulator,m1,3.0067409123985036,%
ssp245,2038,emulator,m1,1.6606624967470525,%
ssp245,2039,emulator,m1,3.035717016133956,%
ssp245,2040,emulator,m1,2.676812628245483,%
ssp245,2041,emulator,m1,2.332676066769553,%
ssp245,2042,emulator,m1,1.3266948577506337,%
ssp245,2043,emulator,m1,1.942458783063251,%
ssp245,2044,emulator,m1,3.8546873340456496,%
ssp245,2045,emulator,m1,3.017365114453306,%
ssp245,2046,emulator,m1,2.3739892597953025,%
ssp245,2047,emulator,m1,2.9682904297916957,%
ssp245,2048,emulator,m1,4.040645113330913,%
ssp245,2049,emulator,m1,2.4360418839836377,%
ssp245,2050,emulator,m1,2.3038530495606895,%
ssp245,2051,emulator,m1,2.25197055463148,%
ssp245,2052,emulator,m1,1.8139607422517405,%
ssp245,2053,emulator,m1,2.919372257386602,%
ssp245,2054,emulator,m1,2.5984986937541548,%
ssp245,2055,emulator,m1,3.5434229867982756,%
ssp245,2056,emulator,m1,2.9679619441459204,%
ssp245,2057,emulator,m1,3.8932065213587643,%
ssp245,2058,emulator,m1,3.4379581335125495,%
ssp245,2059,emulator,m1,3.783400627630814,%
ssp245,2060,emulator,m1,2.9360361905230796,%
ssp245,2061,emulator,m1,3.8209581619415545,%
ssp245,2062,emulator,m1,3.4512790184135533,%
ssp245,2063,emulator,m1,3.5453589680421205,%
ssp245,2064,emulator,m1,2.859189861528715,%
ssp245,2065,emulator,m1,2.230094778801212,%
ssp245,2066,emulator,m1,3.5564317265068315,%
ssp245,2067,emulator,m1,3.6747261905590083,%
ssp245,2068,emulator,m1,4.701907343131089,%
ssp245,2069,emulator,m1,3.6507037088899543,%
ssp245,2070,emulator,m1,4.420665268249207,%
ssp245,2071,emulator,m1,2.5792610300342957,%
ssp245,2072,emulator,m1,4.005230303275717,%
ssp245,2073,emulator,m1,2.563440440878036,%
ssp245,2074,emulator,m1,4.852523845135717,%
ssp245,2075,emulator,m1,4.1854091640026265,%
ssp245,2076,emulator,m1,4.4176799694960325,%
ssp245,2077,emulator,m1,4.545152736264649,%
ssp245,2078,emulator,m1,3.8501304607102704,%
ssp245,2079,emulator,m1,4.795208282384634,%
ssp245,2080,emulator,m1,5.369861757848254,%
ssp245,2081,emulator,m1,4.996519913660175,%
ssp245,2082,emulator,m1,3.5929936592184686,%
ssp245,2083,emulator,m1,3.9077086149488283,%
ssp245,2084,emulator,m1,4.0366921670833955,%
ssp245,2085,emulator,m1,4.827765346083797,%
ssp245,2086,emulator,m1,4.110132540351953,%
ssp245,2087,emulator,m1,3.3193516638359353,%
ssp245,2088,emulator,m1,4.657443359558107,%
ssp245,2089,emulator,m1,4.351527714637196,%
ssp245,2090,emulator,m1,3.4405384617488535,%
ssp245,2091,emulator,m1,4.940532501511138,%
ssp245,2092,emulator,m1,5.059774485452838,%
ssp245,2093,emulator,m1,5.0260299602662215,%
ssp245,2094,emulator,m1,2.603190350629284,%
ssp245,2095,emulator,m1,4.046884559261833,%
ssp245,2096,emulator,m1,3.1671005376005703,%
ssp245,2097,emulator,m1,4.3610720563620955,%
ssp245,2098,emulator,m1,4.639975586113743,%
ssp245,2099,emulator,m1,3.413810373517744,%
ssp245,2100,emulator,m1,5.214366870977186,%
ssp245,2015,emulator,m2,0.8994920141426372,%
ssp245,2016,emulator,m2,-0.05393476350007762,%
ssp245,2017,emulator,m2,0.6150287775173081,%
ssp245,2018,emulator,m2,0.22448105443429728,%
ssp245,2019,emulator,m2,0.4520749185208646,%
ssp245,2020,emulator,m2,1.898750646457731,%
ssp245,2021,emulator,m2,1.0000890954059738,%
ssp245,2022,emulator,m2,1.5396474970989709,%
ssp245,2023,emulator,m2,1.4244560720629262,%
ssp245,2024,emulator,m2,1.947295997943075,%
ssp245,2025,emulator,m2,1.8005134410074028,%
ssp245,2026,emulator,m2,-0.13580308750661954,%
ssp245,2027,emulator,m2,0.023591849089944834,%
ssp245,2028,emulator,m2,2.7382634085453676,%
ssp245,2029,emulator,m2,1.8926965482369316,%
ssp245,2030,emulator,m2,2.364825446659513,%
ssp245,2031,emulator,m2,1.1144399747421359,%
ssp245,2032,emulator,m2,0.8388999520260674,%
ssp245,2033,emulator,m2,2.5952765492799976,%
ssp245,2034,emulator,m2,1.7286404413485281,%
ssp245,2035,emulator,m2,2.2292175238639236,%
ssp245,2036,emulator,m2,2.012486343129936,%
ssp245,2037,emulator,m2,1.9793098060543326,%
ssp245,2038,emulator,m2,2.547129792126257,%
ssp245,2039,emulator,m2,3.3415867494081493,%
ssp245,2040,emulator,m2,2.127309376668809,%
ssp245,2041,emulator,m2,2.4555873092002725,%
ssp245,2042,emulator,m2,3.450124913573197,%
ssp245,2043,emulator,m2,2.4007337282350294,%
ssp245,2044,emulator,m2,2.688507106654748,%
ssp245,2045,emulator,m2,2.294206466372417,%
ssp245,2046,emulator,m2,3.04906339266362,%
ssp245,2047,emulator,m2,2.0362339428932277,%
ssp245,2048,emulator,m2,2.51629212564869,%
ssp245,2049,emulator,m2,2.5819739116609672,%
ssp245,2050,emulator,m2,3.593021365597158,%
ssp245,2051,emulator,m2,2.9161880408924366,%
ssp245,2052,emulator,m2,3.6597836300512867,%
ssp245,2053,emulator,m2,2.9238764287813903,%
ssp245,2054,emulator,m2,2.3257249667879365,%
ssp245,2055,emulator,m2,2.5068326392317317,%
ssp245,2056,emulator,m2,3.3235353571407065,%
ssp245,2057,emulator,m2,4.106203502330074,%
ssp245,2058,emulator,m2,3.808629072150128,%
ssp245,2059,emulator,m2,2.980428206506098,%
ssp245,2060,emulator,m2,2.961626998317063,%
ssp245,2061,emulator,m2,3.1947359483863975,%
ssp245,2062,emulator,m2,4.252309037933004,%
ssp245,2063,emulator,m2,4.067780400258512,%
ssp245,2064,emulator,m2,3.738384015575031,%
ssp245,2065,emulator,m2,4.418194764492014,%
ssp245,2066,emulator,m2,4.850109151626526,%
ssp245,2067,emulator,m2,3.8169267648365603,%
ssp245,2068,emulator,m2,4.295746627907962,%
ssp245,2069,emulator,m2,2.5969409792936284,%
ssp245,2070,emulator,m2,4.706775693482517,%
ssp245,2071,emulator,m2,3.151739163707229,%
ssp245,2072,emulator,m2,4.334320937848607,%
ssp245,2073,emulator,m2,2.5793167099837233,%
ssp245,2074,emulator,m2,5.140222356685462,%
ssp245,2075,emulator,m2,5.687163374868022,%
ssp245,2076,emulator,m2,4.072307836829005,%
ssp245,2077,emulator,m2,3.7035988844473495,%
ssp245,2078,emulator,m2,3.892097246510468,%
ssp245,2079,emulator,m2,3.602579977144532,%
ssp245,2080,emulator,m2,4.036056903951962,%
ssp245,2081,emulator,m2,4.359721323374594,%
ssp245,2082,emulator,m2,5.419710031817203,%
ssp245,2083,emulator,m2,3.889198533861291,%
ssp245,2084,emulator,m2,4.314567474503599,%
ssp245,2085,emulator,m2,3.888828795625921,%
ssp245,2086,emulator,m2,5.173318315005697,%
ssp245,2087,emulator,m2,3.941363036720598,%
ssp245,2088,emulator,m2,3.8895676702919597,%
ssp245,2089,emulator,m2,5.204905007588559,%
ssp245,2090,emulator,m2,3.9153761723654483,%
ssp245,2091,emulator,m2,4.310704699247581,%
ssp245,2092,emulator,m2,4.044726963557503,%
ssp245,2093,emulator,m2,5.518476595658013,%
ssp245,2094,emulator,m2,4.9593002119675615,%
ssp245,2095,emulator,m2,5.210706092157197,%
ssp245,2096,emulator,m2,3.9682230379478143,%
ssp245,2097,emulator,m2,5.636855959043259,%
ssp245,2098,emulator,m2,3.9536386238044954,%
ssp245,2099,emulator,m2,4.791834379410693,%
ssp245,2100,emulator,m2,3.2843258024809194,%
ssp245,2015,emulator,m3,-0.048433477254243885,%
ssp245,2016,emulator,m3,1.144361153683981,%
ssp245,2017,emulator,m3,1.1721573988420104,%
ssp245,2018,emulator,m3,0.6860417185997811,%
ssp245,2019,emulator,m3,0.9708381610554924,%
ssp245,2020,emulator,m3,1.0400592421657695,%
ssp245,2021,emulator,m3,0.21365724626594315,%
ssp245,2022,emulator,m3,1.7491981074927965,%
ssp245,2023,emulator,m3,1.7745577194612692,%
ssp245,2024,emulator,m3,0.6430113876800219,%
ssp245,2025,emulator,m3,1.3940564335751584,%
ssp245,2026,emulator,m3,1.7108138437931457,%
ssp245,2027,emulator,m3,1.0498783515032195,%
ssp245,2028,emulator,m3,1.25202003402969,%
ssp245,2029,emulator,m3,1.6106083592056717,%
ssp245,2030,emulator,m3,1.951915264655185,%
ssp245,2031,emulator,m3,1.0286192922865112,%
ssp245,2032,emulator,m3,2.0915258868676823,%
ssp245,2033,emulator,m3,1.7547729663314229,%
ssp245,2034,emulator,m3,1.9824479693162202,%
ssp245,2035,emulator,m3,2.7379208589550483,%
ssp245,2036,emulator,m3,3.297007513946679,%
ssp245,2037,emulator,m3,1.3962434151579948,%
ssp245,2038,emulator,m3,1.769845668548395,%
ssp245,2039,emulator,m3,3.6017288095284923,%
ssp245,2040,emulator,m3,2.0618153787776157,%
ssp245,2041,emulator,m3,2.0200254809742613,%
ssp245,2042,emulator,m3,2.6893089278508984,%
ssp245,2043,emulator,m3,1.5599236471531304,%
ssp245,2044,emulator,m3,2.2787764752260595,%
ssp245,2045,emulator,m3,2.364256507016902,%
ssp245,2046,emulator,m3,2.4246247235140883,%
ssp245,2047,emulator,m3,2.884950547252229,%
ssp245,2048,emulator,m3,3.791685252159567,%
ssp245,2049,emulator,m3,3.5821234738684926,%
ssp245,2050,emulator,m3,3.595837894050098,%
ssp245,2051,emulator,m3,3.4407244562226547,%
ssp245,2052,emulator,m3,3.58435329052947,%
ssp245,2053,emulator,m3,3.1717209651048908,%
ssp245,2054,emulator,m3,3.872395470778062,%
ssp245,2055,emulator,m3,3.6720891472900843,%
ssp245,2056,emulator,m3,1.735749324755532,%
ssp245,2057,emulator,m3,3.3745821233705033,%
ssp245,2058,emulator,m3,3.098532461829819,%
ssp245,2059,emulator,m3,3.1239407720144907,%
ssp245,2060,emulator,m3,4.033574712562699,%
ssp245,2061,emulator,m3,3.427608741307651,%
ssp245,2062,emulator,m3,3.654014078656046,%
ssp245,2063,emulator,m3,3.361601153770064,%
ssp245,2064,emulator,m3,3.6998035818176915,%
ssp245,2065,emulator,m3,2.810302220827913,%
ssp245,2066,emulator,m3,3.4790160550148057,%
ssp245,2067,emulator,m3,3.6355903739596944,%
ssp245,2068,emulator,m3,3.833666460019294,%
ssp245,2069,emulator,m3,4.090238913456583,%
ssp245,2070,emulator,m3,3.7242061361833985,%
ssp245,2071,emulator,m3,4.060847440434179,%
ssp245,2072,emulator,m3,2.242836633283198,%
ssp245,2073,emulator,m3,4.199647777001037,%
ssp245,2074,emulator,m3,3.796445172131875,%
ssp245,2075,emulator,m3,3.833136521046277,%
ssp245,2076,emulator,m3,3.697474540106541,%
ssp245,2077,emulator,m3,3.3637681749205965,%
ssp245,2078,emulator,m3,4.763213533052048,%
ssp245,2079,emulator,m3,4.940487890112945,%
ssp245,2080,emulator,m3,4.737143839342447,%
ssp245,2081,emulator,m3,3.8683525713184874,%
ssp245,2082,emulator,m3,3.68467284981426,%
ssp245,2083,emulator,m3,4.895744475673741,%
ssp245,2084,emulator,m3,4.404663384203509,%
ssp245,2085,emulator,m3,3.7466263176480172,%
ssp245,2086,emulator,m3,4.421316937526383,%
ssp245,2087,emulator,m3,4.603631707491885,%
ssp245,2088,emulator,m3,4.772204145902157,%
ssp245,2089,emulator,m3,4.427571520810243,%
ssp245,2090,emulator,m3,5.674606400803534,%
ssp245,2091,emulator,m3,5.964078255800111,%
ssp245,2092,emulator,m3,5.703116062078646,%
ssp245,2093,emulator,m3,4.3383370026839,%
ssp245,2094,emulator,m3,3.6085686610152656,%
ssp245,2095,emulator,m3,3.5920596363710873,%
ssp245,2096,emulator,m3,4.6253378308472275,%
ssp245,2097,emulator,m3,4.7779891005012765,%
ssp245,2098,emulator,m3,5.116483626122669,%
ssp245,2099,emulator,m3,4.086631172241283,%
ssp245,2100,emulator,m3,4.1780261343959735,%
ssp245,2015,emulator,m4,0.04103752399869254,%
ssp245,2016,emulator,m4,0.6597687611094206,%
ssp245,2017,emulator,m4,-0.2855637096895858,%
ssp245,2018,emulator,m4,1.2396088018414289,%
ssp245,2019,emulator,m4,0.015474681331555433,%
ssp245,2020,emulator,m4,2.01869323711103,%
ssp245,2021,emulator,m4,0.49055301055702044,%
ssp245,2022,emulator,m4,1.0125579107193265,%
ssp245,2023,emulator,m4,1.0767321493834803,%
ssp245,2024,emulator,m4,0.8931370543217253,%
ssp245,2025,emulator,m4,1.6280569116604324,%
ssp245,2026,emulator,m4,1.4596968385543092,%
ssp245,2027,emulator,m4,1.103862636085184,%
ssp245,2028,emulator,m4,1.9955558521482433,%
ssp245,2029,emulator,m4,2.354850742854056,%
ssp245,2030,emulator,m4,1.0599946470612003,%
ssp245,2031,emulator,m4,1.1687319678327963,%
ssp245,2032,emulator,m4,2.9866948919827427,%
ssp245,2033,emulator,m4,1.9363636221126732,%
ssp245,2034,emulator,m4,1.0559017231005006,%
ssp245,2035,emulator,m4,1.6995114949895065,%
ssp245,2036,emulator,m4,2.3924484768032,%
ssp245,2037,emulator,m4,2.131734474122391,%
ssp245,2038,emulator,m4,1.9608280221940537,%
ssp245,2039,emulator,m4,2.8202339932140297,%
ssp245,2040,emulator,m4,3.2098603735167854,%
ssp245,2041,emulator,m4,1.9539284002869397,%
ssp245,2042,emulator,m4,3.653139550830435,%
ssp245,2043,emulator,m4,2.0621507784954693,%
ssp245,2044,emulator,m4,3.0670611325606485,%
ssp245,2045,emulator,m4,3.643247073018167,%
ssp245,2046,emulator,m4,2.425013945226968,%
ssp245,2047,emulator,m4,3.5212295776266416,%
ssp245,2048,emulator,m4,2.143165465220988,%
ssp245,2049,emulator,m4,3.2607558281194735,%
ssp245,2050,emulator,m4,3.5460387454773246,%
ssp245,2051,emulator,m4,1.7110899622327242,%
ssp245,2052,emulator,m4,1.891237464971954,%
ssp245,2053,emulator,m4,3.738555744799442,%
ssp245,2054,emulator,m4,3.767352310125747,%
ssp245,2055,emulator,m4,2.684811634335452,%
ssp245,2056,emulator,m4,4.568291860159811,%
ssp245,2057,emulator,m4,3.5828159359879863,%
ssp245,2058,emulator,m4,2.8242903677363627,%
ssp245,2059,emulator,m4,3.340318521654429,%
ssp245,2060,emulator,m4,4.61013345159016,%
ssp245,2061,emulator,m4,3.6182443885953326,%
ssp245,2062,emulator,m4,2.694041789997167,%
ssp245,2063,emulator,m4,3.9568223551060164,%
ssp245,2064,emulator,m4,3.892192932598449,%
ssp245,2065,emulator,m4,2.5752708148723844,%
ssp245,2066,emulator,m4,2.7789659092358416,%
ssp245,2067,emulator,m4,3.940094066155911,%
ssp245,2068,emulator,m4,4.592554201442774,%
ssp245,2069,emulator,m4,3.9062053762022435,%
ssp245,2070,emulator,m4,4.008169444066948,%
ssp245,2071,emulator,m4,3.5698463469225534,%
ssp245,2072,emulator,m4,3.4498294994108822,%
ssp245,2073,emulator,m4,3.171457861364832,%
ssp245,2074,emulator,m4,5.6384598361436264,%
ssp245,2075,emulator,m4,4.137836165096903,%
